ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
29071,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,326500,4.125,0.6302,879.68,360,not_neg,not_int,not_lpsm,338000,sb,pr,home,1U,6180,CRIF,549,CIB,45-54,not_inst,96.59763314,south,direct,0,41
29072,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,136500,4.99,1.1829,1261.17,360,not_neg,not_int,not_lpsm,158000,sb,pr,home,1U,3600,EXP,823,CIB,45-54,to_inst,86.39240506,North,direct,0,45
29073,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,446500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,8040,EQUI,894,EXP,65-74,to_inst,,North,direct,1,
29074,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,86500,4.75,1.006,3011.88,360,not_neg,not_int,not_lpsm,158000,sb,pr,home,1U,2340,CIB,818,EXP,65-74,to_inst,54.74683544,North,direct,0,36
29075,2019,cf,Female,nopre,type2,p3,l2,nopc,b/c,126500,4.125,0.9512,3132.55,360,not_neg,not_int,not_lpsm,168000,sb,pr,home,1U,2340,EXP,871,CIB,>74,to_inst,75.29761905,North,direct,0,48
29076,2019,cf,Sex Not Available,pre,type3,p4,l1,nopc,nob/c,166500,3.25,-0.1584,4125.49,360,not_neg,not_int,not_lpsm,168000,sb,pr,home,1U,,EXP,850,CIB,55-64,to_inst,99.10714286,south,direct,0,
29077,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,96500,,,,360,not_neg,not_int,not_lpsm,88000,sb,pr,home,1U,5280,CIB,836,CIB,45-54,to_inst,109.6590909,North,direct,1,35
29078,2019,cf,Male,nopre,type1,p4,l2,nopc,nob/c,336500,4.125,-0.1011,0,360,not_neg,not_int,not_lpsm,598000,sb,pr,home,1U,8100,CRIF,645,CIB,45-54,not_inst,56.27090301,North,direct,0,14
29079,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,166500,4.25,0.8292,4962.5,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,5160,CIB,887,EXP,35-44,to_inst,59.89208633,North,direct,0,21
29080,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,356500,3.99,0.3993,3875,336,not_neg,not_int,not_lpsm,508000,sb,sr,home,1U,8520,CRIF,657,CIB,45-54,to_inst,70.17716535,south,direct,0,49
29081,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,656500,3.875,0.1939,0,360,not_neg,not_int,not_lpsm,958000,sb,pr,home,1U,7320,CRIF,827,CIB,45-54,not_inst,68.52818372,North,direct,0,48
29082,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,196500,3.49,0.8567,6974.78,360,neg_amm,not_int,not_lpsm,268000,sb,pr,home,1U,2820,CIB,674,CIB,65-74,to_inst,73.32089552,central,direct,0,52
29083,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,426500,4.5,1.1725,1102.9,360,not_neg,int_only,not_lpsm,438000,sb,pr,home,1U,5160,EXP,696,CIB,35-44,not_inst,97.37442922,central,direct,0,40
29084,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,316500,3.5,0.4024,5702,360,not_neg,not_int,not_lpsm,328000,sb,pr,home,1U,10680,CIB,542,CIB,45-54,to_inst,96.49390244,North,direct,0,48
29085,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,586500,,,,360,neg_amm,not_int,not_lpsm,608000,sb,pr,home,1U,10500,CRIF,884,EXP,45-54,not_inst,96.46381579,south,direct,1,31
29086,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,76500,4.5,1.2368,2575,180,not_neg,not_int,not_lpsm,288000,sb,pr,home,1U,2400,CRIF,662,CIB,65-74,to_inst,26.5625,North,direct,0,36
29087,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,446500,4.56,0.3884,10631.38,360,not_neg,not_int,not_lpsm,638000,sb,pr,home,1U,6060,CRIF,584,EXP,45-54,to_inst,69.98432602,south,direct,0,49
29088,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,246500,3.5,-0.2017,3106.25,360,not_neg,not_int,not_lpsm,428000,sb,pr,home,1U,2520,EXP,686,CIB,35-44,to_inst,57.59345794,North,direct,0,56
29089,2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,256500,,,,360,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,4860,EQUI,851,EXP,35-44,to_inst,,south,direct,1,
29090,2019,cf,Female,pre,type2,p3,l1,nopc,b/c,66500,3.625,0.9273,1869.56,360,not_neg,not_int,not_lpsm,88000,sb,pr,home,1U,1320,EXP,596,CIB,55-64,to_inst,75.56818182,North,direct,0,48
29091,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,436500,4.5,0.7832,0,360,not_neg,not_int,not_lpsm,548000,sb,pr,home,1U,6060,CRIF,597,CIB,25-34,to_inst,79.65328467,south,direct,0,42
29092,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,586500,4.56,0.6842,602,360,not_neg,not_int,not_lpsm,628000,sb,pr,home,1U,9300,EXP,653,EXP,35-44,to_inst,93.39171975,central,direct,0,41
29093,2019,cf,Female,nopre,type1,p2,l1,nopc,nob/c,256500,3.7,-0.2055,0,360,not_neg,not_int,lpsm,2458000,sb,sr,home,1U,13440,CIB,667,EXP,55-64,to_inst,10.43531326,North,direct,0,42
29094,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,106500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,1620,EQUI,566,EXP,>74,to_inst,,North,direct,1,
29095,2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,586500,3.5,-0.2348,3349.38,360,not_neg,not_int,not_lpsm,1028000,sb,pr,home,1U,23520,CRIF,812,EXP,45-54,to_inst,57.05252918,North,direct,0,6
29096,2019,cf,Male,nopre,type1,p2,l2,nopc,nob/c,156500,4.375,0.248,1095,360,not_neg,not_int,not_lpsm,328000,sb,sr,home,1U,8880,CIB,616,CIB,65-74,not_inst,47.71341463,North,direct,0,44
29097,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,406500,2.99,-0.5316,6903.29,360,not_neg,not_int,not_lpsm,428000,sb,pr,home,1U,,EXP,859,CIB,35-44,to_inst,94.97663551,North,direct,0,
29098,2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,56500,5.5,1.3088,2128.13,360,not_neg,not_int,not_lpsm,188000,sb,pr,home,1U,1680,CIB,528,CIB,55-64,to_inst,30.05319149,south,direct,0,44
29099,2019,ncf,Male,pre,type1,p1,l1,nopc,nob/c,966500,,,,360,not_neg,not_int,not_lpsm,1108000,sb,pr,home,1U,28260,CRIF,591,CIB,35-44,not_inst,87.22924188,North,direct,1,32
29100,2019,cf,Female,nopre,type3,p1,l1,nopc,nob/c,146500,4.75,0.4051,718.75,360,neg_amm,not_int,not_lpsm,148000,sb,pr,home,1U,2700,EXP,770,CIB,55-64,to_inst,98.98648649,south,direct,0,42
29101,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,416500,4.56,0.9208,715.55,360,not_neg,not_int,not_lpsm,518000,sb,pr,home,1U,4440,CIB,701,CIB,65-74,not_inst,80.40540541,south,direct,0,40
29102,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,136500,3.5,0.5351,2630.75,240,not_neg,not_int,not_lpsm,178000,sb,pr,home,1U,5760,EXP,557,CIB,35-44,to_inst,76.68539326,south,direct,0,38
29103,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,216500,3.25,-0.1415,5233.91,360,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,6480,CIB,658,EXP,45-54,to_inst,60.47486034,south,direct,0,11
29104,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,386500,3.625,0.5027,1590.36,240,not_neg,not_int,not_lpsm,648000,sb,pr,home,1U,4800,EXP,510,CIB,55-64,not_inst,59.64506173,south,direct,0,49
29105,2019,ncf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,486500,,,,180,not_neg,not_int,not_lpsm,,sb,pr,home,1U,8580,EQUI,776,EXP,45-54,to_inst,,south,direct,1,
29106,2019,cf,Male,nopre,type2,p3,l2,nopc,b/c,86500,,,,300,neg_amm,not_int,not_lpsm,68000,sb,pr,home,1U,6480,CIB,667,EXP,55-64,to_inst,127.2058824,North,direct,1,22
29107,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,116500,5.125,1.7387,1446.29,360,not_neg,not_int,not_lpsm,148000,sb,pr,home,1U,1320,CRIF,858,CIB,35-44,to_inst,78.71621622,south,direct,0,47
29108,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,156500,4.25,0.9071,3212.5,240,not_neg,not_int,not_lpsm,238000,sb,pr,home,1U,4620,EXP,731,CIB,25-34,to_inst,65.75630252,North,direct,0,44
29109,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,396500,4.125,1.2671,10890,216,not_neg,not_int,not_lpsm,508000,sb,pr,home,1U,4440,CRIF,791,EXP,45-54,to_inst,78.0511811,North,direct,0,49
29110,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,346500,3.625,0.0937,6960,360,not_neg,not_int,not_lpsm,858000,sb,pr,home,1U,4980,CIB,876,EXP,65-74,to_inst,40.38461538,North,direct,0,49
29111,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,176500,,,,180,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4920,EQUI,712,EXP,65-74,to_inst,,North,direct,1,
29112,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,216500,3.875,0.4461,5783.88,360,not_neg,not_int,not_lpsm,748000,sb,pr,home,1U,7260,CIB,767,EXP,>74,to_inst,28.94385027,south,direct,0,46
29113,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,606500,,,,360,not_neg,not_int,not_lpsm,958000,sb,pr,home,1U,20400,CIB,599,EXP,45-54,to_inst,63.30897704,south,direct,1,8
29114,2019,ncf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,226500,,,,180,not_neg,not_int,not_lpsm,,sb,ir,home,1U,6840,EQUI,871,EXP,45-54,to_inst,,south,direct,1,
29115,2019,ncf,Male,nopre,type1,p4,l1,nopc,nob/c,546500,,,,360,not_neg,not_int,not_lpsm,668000,sb,pr,home,1U,11100,CRIF,591,CIB,45-54,to_inst,81.81137725,North,direct,1,41
29116,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,186500,4.25,0.1129,4441.25,360,not_neg,not_int,not_lpsm,228000,sb,pr,home,1U,2760,EXP,801,CIB,35-44,to_inst,81.79824561,south,direct,0,42
29117,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,586500,4,-0.323,1940,360,not_neg,not_int,not_lpsm,938000,sb,pr,home,1U,11160,CRIF,572,EXP,55-64,not_inst,62.52665245,North,direct,0,44
29118,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,146500,3.625,0.5855,5168.75,180,not_neg,not_int,not_lpsm,328000,sb,pr,home,1U,9840,CRIF,722,EXP,45-54,to_inst,44.66463415,North,direct,0,8
29119,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,186500,,,,360,not_neg,not_int,not_lpsm,218000,sb,pr,home,1U,4740,CRIF,568,CIB,45-54,to_inst,85.55045872,North,direct,1,48
29120,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,346500,3.625,0.1735,6900,360,not_neg,not_int,not_lpsm,438000,sb,pr,home,1U,4080,CIB,779,EXP,>74,not_inst,79.10958904,North,direct,0,43
29121,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,106500,4.25,1.2106,1076.76,360,not_neg,not_int,not_lpsm,128000,sb,pr,home,1U,3300,CRIF,887,CIB,55-64,to_inst,83.203125,central,direct,0,57
29122,2019,cf,Sex Not Available,nopre,type1,p3,l2,nopc,nob/c,136500,5.125,1.2514,4275.8,360,not_neg,not_int,not_lpsm,178000,sb,pr,home,1U,3720,CIB,857,EXP,65-74,to_inst,76.68539326,south,direct,0,48
29123,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,486500,5.125,0.6871,1841.85,360,neg_amm,not_int,not_lpsm,618000,sb,pr,home,1U,9840,CRIF,662,EXP,55-64,not_inst,78.72168285,North,direct,0,45
29124,2019,ncf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,196500,3.99,1.1118,5766.5,360,not_neg,not_int,not_lpsm,228000,sb,pr,home,1U,5640,CIB,623,EXP,45-54,to_inst,86.18421053,south,direct,0,61
29125,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,366500,3.99,0.1316,295,360,not_neg,not_int,not_lpsm,638000,sb,pr,home,1U,6480,EXP,602,EXP,55-64,to_inst,57.44514107,North,direct,0,47
29126,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,86500,4.99,0.9299,2968,300,neg_amm,not_int,not_lpsm,108000,sb,pr,home,1U,5640,EXP,595,CIB,55-64,to_inst,80.09259259,North,direct,0,42
29127,2019,,Male,nopre,type1,p3,l1,nopc,nob/c,176500,4.5,0.4699,4635,360,not_neg,not_int,not_lpsm,218000,sb,pr,home,1U,4260,CRIF,894,CIB,65-74,to_inst,80.96330275,North,direct,0,26
29128,2019,cf,Male,nopre,type1,p2,l1,nopc,nob/c,136500,5.375,1.3944,3743.79,360,not_neg,not_int,not_lpsm,178000,sb,pr,home,1U,4320,CIB,506,CIB,35-44,to_inst,76.68539326,North,direct,0,44
29129,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,456500,,,,360,not_neg,not_int,lpsm,758000,sb,ir,home,1U,8100,CIB,523,EXP,55-64,to_inst,60.22427441,North,direct,1,60
29130,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,226500,4.5,0.075,2557.5,360,neg_amm,not_int,not_lpsm,348000,sb,pr,home,1U,2340,CIB,554,EXP,35-44,to_inst,65.0862069,North,direct,0,49
29131,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,126500,,,,180,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3480,EQUI,732,EXP,35-44,to_inst,,south,direct,1,
29132,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,1126500,5.5,1.488,9628.56,360,not_neg,not_int,not_lpsm,1888000,sb,ir,home,3U,26580,CIB,744,CIB,45-54,not_inst,59.66631356,south,direct,0,39
29133,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,76500,,,,180,not_neg,not_int,not_lpsm,138000,sb,pr,home,1U,960,CRIF,644,CIB,55-64,to_inst,55.43478261,south,direct,1,52
29134,2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,186500,3.99,1.1955,0,360,not_neg,not_int,not_lpsm,198000,sb,pr,home,1U,5760,CRIF,691,CIB,45-54,not_inst,94.19191919,south,direct,0,38
29135,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,536500,3.99,0.525,2045,360,not_neg,not_int,not_lpsm,568000,sb,pr,home,1U,6300,EXP,568,CIB,35-44,not_inst,94.45422535,North,direct,0,43
29136,2019,cf,Joint,nopre,type3,p3,l2,nopc,nob/c,236500,4.75,0.7341,2270,360,not_neg,not_int,not_lpsm,238000,sb,pr,home,1U,6780,EXP,807,EXP,>74,to_inst,99.3697479,North,direct,0,32
29137,2019,ncf,Male,nopre,type1,p4,l1,nopc,nob/c,756500,3.25,-0.2302,4087.57,180,not_neg,not_int,not_lpsm,1408000,sb,pr,home,1U,22740,CRIF,753,CIB,45-54,to_inst,53.72869318,North,direct,0,30
29138,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,706500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6780,EQUI,856,EXP,55-64,not_inst,,North,direct,1,
29139,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,416500,4,-0.326,0,360,not_neg,not_int,not_lpsm,808000,sb,pr,home,1U,14280,CIB,650,EXP,25-34,not_inst,51.5470297,south,direct,0,11
29140,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,146500,3.99,0.8286,,240,not_neg,not_int,not_lpsm,208000,sb,pr,home,1U,3480,CRIF,644,CIB,25-34,to_inst,70.43269231,North,direct,0,23
29141,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,166500,3.99,-0.0661,4702.06,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,1740,EXP,763,CIB,>74,to_inst,64.53488372,south,direct,0,40
29142,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,156500,4.875,0.6825,2916.25,360,not_neg,not_int,not_lpsm,238000,sb,pr,home,1U,2460,CRIF,746,CIB,>74,to_inst,65.75630252,south,direct,0,31
29143,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,166500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2100,EQUI,882,EXP,65-74,to_inst,,south,direct,1,
29144,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,206500,4.5,0.2332,3697.5,324,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,2820,EXP,716,CIB,65-74,to_inst,74.28057554,North,direct,0,37
29145,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,286500,5.75,1.3906,3674.38,360,not_neg,not_int,not_lpsm,398000,sb,pr,home,1U,9900,CRIF,855,CIB,45-54,to_inst,71.98492462,south,direct,0,24
29146,2019,cf,Sex Not Available,pre,type2,p1,l1,nopc,b/c,536500,3.99,1.2008,0,360,not_neg,not_int,not_lpsm,548000,sb,pr,home,1U,7500,CRIF,792,EXP,55-64,not_inst,97.90145985,central,direct,0,43
29147,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,296500,4.25,-0.0133,6239,360,neg_amm,not_int,not_lpsm,368000,sb,pr,home,1U,7020,EXP,866,EXP,45-54,to_inst,80.57065217,North,direct,0,27
29148,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,206500,3.725,-0.2075,743.25,360,not_neg,int_only,not_lpsm,258000,sb,pr,home,1U,3120,EXP,887,CIB,55-64,to_inst,80.03875969,North,direct,0,44
29149,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,336500,3.625,0.4583,1627.86,240,not_neg,not_int,not_lpsm,468000,sb,pr,home,1U,6300,CIB,853,CIB,25-34,not_inst,71.9017094,central,direct,0,37
29150,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,626500,3.625,0.0401,0,360,not_neg,not_int,not_lpsm,838000,sb,pr,home,1U,6540,EXP,534,EXP,65-74,not_inst,74.76133652,south,direct,0,48
29151,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,506500,4.375,0.1689,0,360,not_neg,not_int,not_lpsm,538000,sb,pr,home,1U,5820,EXP,724,EXP,25-34,not_inst,94.14498141,North,direct,0,49
29152,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,266500,3.125,-0.483,0,120,not_neg,not_int,not_lpsm,638000,sb,sr,home,1U,9960,CIB,675,CIB,45-54,not_inst,41.77115987,south,direct,0,37
29153,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,306500,3.25,-0.1809,8783.78,360,not_neg,not_int,not_lpsm,398000,sb,pr,home,1U,8400,CIB,632,EXP,25-34,to_inst,77.01005025,North,direct,0,17
29154,2019,ncf,Male,nopre,type1,p1,l2,nopc,nob/c,636500,,,,300,neg_amm,int_only,not_lpsm,708000,sb,pr,home,1U,2400,EXP,546,EXP,35-44,not_inst,89.90112994,south,direct,1,15
29155,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,156500,4.5,0.9576,1823,360,not_neg,not_int,not_lpsm,308000,sb,pr,home,1U,1980,CRIF,823,EXP,65-74,to_inst,50.81168831,North,direct,0,45
29156,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,456500,3.875,0.25,795,360,not_neg,not_int,not_lpsm,478000,sb,pr,home,1U,8160,EXP,700,CIB,45-54,to_inst,95.50209205,North,direct,0,46
29157,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,706500,3.625,0.062,1995,360,not_neg,not_int,not_lpsm,1408000,sb,pr,home,1U,39600,CIB,681,EXP,45-54,not_inst,50.17755682,North,direct,0,6
29158,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,696500,3.99,0.485,4837.14,360,not_neg,not_int,not_lpsm,1008000,sb,pr,home,1U,7800,CRIF,590,CIB,45-54,not_inst,69.09722222,North,direct,0,48
29159,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,336500,3.625,0.5653,,360,not_neg,not_int,not_lpsm,398000,sb,pr,home,1U,5940,CRIF,838,EXP,55-64,to_inst,84.54773869,North,direct,0,59
29160,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,286500,3.25,-0.2845,2802.49,360,not_neg,not_int,not_lpsm,298000,sb,pr,home,1U,,EXP,631,EXP,55-64,to_inst,96.1409396,North,direct,0,
29161,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,66500,,,,360,not_neg,not_int,not_lpsm,88000,sb,pr,home,1U,2460,CIB,575,EXP,55-64,to_inst,75.56818182,south,direct,1,25
29162,2019,cf,Male,nopre,type3,p1,l1,nopc,nob/c,36500,4.25,1.0345,850.89,360,not_neg,not_int,not_lpsm,38000,sb,pr,home,1U,1320,CIB,896,CIB,35-44,to_inst,96.05263158,North,direct,0,36
29163,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,446500,3.75,0.0827,0,360,not_neg,not_int,not_lpsm,488000,sb,pr,home,1U,4560,CIB,524,CIB,35-44,not_inst,91.49590164,North-East,direct,0,47
29164,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,476500,4.375,0.8056,,360,not_neg,not_int,not_lpsm,728000,sb,pr,home,1U,15780,CRIF,816,EXP,65-74,to_inst,65.4532967,North,direct,0,35
29165,2019,ncf,Joint,pre,type1,p4,l1,nopc,nob/c,616500,4.125,-0.033,899.73,360,not_neg,not_int,not_lpsm,858000,sb,pr,home,1U,14220,CRIF,851,EXP,55-64,not_inst,71.85314685,North,direct,0,43
29166,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,66500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3180,EQUI,880,EXP,35-44,to_inst,,North,direct,1,
29167,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,286500,3.99,0.385,8325,360,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,4440,CIB,853,CIB,35-44,to_inst,80.02793296,North,direct,0,32
29168,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,546500,3.625,0.0338,912.24,360,not_neg,not_int,not_lpsm,808000,sb,pr,home,1U,13980,CRIF,851,CIB,45-54,not_inst,67.63613861,central,direct,0,32
29169,2019,ncf,Joint,nopre,type1,p1,l1,nopc,nob/c,1236500,,,,360,not_neg,not_int,not_lpsm,2058000,sb,pr,home,1U,20160,CRIF,529,EXP,45-54,not_inst,60.08260447,North,direct,1,36
29170,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,206500,,,,180,neg_amm,not_int,not_lpsm,1208000,sb,pr,home,1U,2700,EXP,735,CIB,45-54,to_inst,17.09437086,North-East,direct,1,57
29171,2019,cf,Male,pre,type3,p3,l1,nopc,nob/c,456500,,,,360,not_neg,not_int,not_lpsm,478000,sb,pr,home,1U,8700,CIB,613,CIB,55-64,to_inst,95.50209205,central,direct,1,34
29172,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,326500,3.5,-0.1593,4237.2,360,not_neg,not_int,not_lpsm,388000,sb,pr,home,1U,5640,CRIF,790,EXP,25-34,not_inst,84.14948454,North,direct,0,30
29173,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,316500,4.25,0.4208,0,240,not_neg,not_int,not_lpsm,608000,sb,pr,home,1U,7260,CIB,701,EXP,45-54,not_inst,52.05592105,central,direct,0,26
29174,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,226500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2040,EQUI,600,EXP,>74,to_inst,,North,direct,1,
29175,2019,cf,Male,nopre,type3,p1,l1,nopc,nob/c,236500,4.25,0.0871,0,360,neg_amm,not_int,not_lpsm,238000,sb,pr,home,1U,2280,CRIF,722,CIB,65-74,not_inst,99.3697479,central,direct,0,53
29176,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,286500,3.75,0.4252,9719.75,360,not_neg,not_int,not_lpsm,308000,sb,pr,home,1U,3300,CIB,869,CIB,45-54,to_inst,93.01948052,south,direct,0,40
29177,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,136500,5.75,1.4366,3610,360,not_neg,not_int,not_lpsm,168000,sb,pr,home,1U,2700,CRIF,537,CIB,45-54,to_inst,81.25,south,direct,0,44
29178,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,166500,4.99,0.9601,1386.75,360,not_neg,not_int,not_lpsm,178000,sb,pr,home,1U,3180,CIB,567,CIB,25-34,to_inst,93.53932584,south,direct,0,47
29179,2019,ncf,Joint,pre,type1,p4,l1,nopc,nob/c,896500,,,,360,not_neg,not_int,not_lpsm,1508000,sb,pr,home,1U,13920,CIB,723,EXP,45-54,to_inst,59.44960212,central,direct,1,37
29180,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,286500,,,,168,not_neg,not_int,not_lpsm,,sb,pr,home,1U,8040,EQUI,836,EXP,55-64,to_inst,,south,direct,1,
29181,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,236500,3.75,0.6149,395,360,not_neg,not_int,lpsm,278000,sb,pr,home,1U,3180,CRIF,829,CIB,45-54,to_inst,85.07194245,North,direct,0,49
29182,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,276500,3.625,0.0688,1004.4,360,not_neg,not_int,not_lpsm,488000,sb,pr,home,1U,5400,CIB,760,CIB,55-64,not_inst,56.65983607,North,direct,0,30
29183,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,406500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,7200,EQUI,694,EXP,25-34,to_inst,,south,direct,1,
29184,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,266500,4.375,0.8686,170.24,360,not_neg,not_int,not_lpsm,288000,sb,pr,home,1U,5940,CIB,563,CIB,35-44,not_inst,92.53472222,North,direct,0,48
29185,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,236500,4.25,0.3777,0,360,not_neg,not_int,not_lpsm,248000,sb,pr,home,1U,3540,CRIF,867,EXP,<25,not_inst,95.36290323,North,direct,0,45
29186,2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,196500,5.5,1.9805,28.06,360,not_neg,not_int,not_lpsm,198000,sb,pr,home,1U,8100,CIB,879,CIB,55-64,to_inst,99.24242424,south,direct,0,37
29187,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,196500,,,,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,6600,CIB,780,CIB,45-54,to_inst,76.1627907,North,direct,1,23
29188,2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,226500,,,,360,not_neg,not_int,not_lpsm,228000,sb,pr,home,1U,4860,CIB,531,EXP,35-44,to_inst,99.34210526,south,direct,1,41
